n_sources,fraction_changed,variant,latency_ms
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0111
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0115
12,1.0,AFFECTED,0.0116
12,1.0,AFFECTED,0.0115
12,1.0,AFFECTED,0.0115
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0115
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0143
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0111
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0111
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0111
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0111
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0111
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0111
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0111
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0111
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0115
12,1.0,AFFECTED,0.0112
12,1.0,AFFECTED,0.0114
12,1.0,AFFECTED,0.0113
12,1.0,AFFECTED,0.0113
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.007
12,1.0,RESIDUAL,0.007
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.007
12,1.0,RESIDUAL,0.007
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.007
12,1.0,RESIDUAL,0.007
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.007
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.007
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.007
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.007
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.007
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0066
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0099
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0073
12,1.0,RESIDUAL,0.0071
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.007
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0069
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0066
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0066
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0068
12,1.0,RESIDUAL,0.0067
12,1.0,RESIDUAL,0.0067
12,1.0,CWR,0.083
12,1.0,CWR,0.0846
12,1.0,CWR,0.088
12,1.0,CWR,0.0848
12,1.0,CWR,0.0882
12,1.0,CWR,0.0834
12,1.0,CWR,0.0842
12,1.0,CWR,0.0819
12,1.0,CWR,0.0822
12,1.0,CWR,0.0828
12,1.0,CWR,0.0822
12,1.0,CWR,0.0817
12,1.0,CWR,0.082
12,1.0,CWR,0.0831
12,1.0,CWR,0.0822
12,1.0,CWR,0.0977
12,1.0,CWR,0.0832
12,1.0,CWR,0.0825
12,1.0,CWR,0.0821
12,1.0,CWR,0.0825
12,1.0,CWR,0.0896
12,1.0,CWR,0.083
12,1.0,CWR,0.0824
12,1.0,CWR,0.0849
12,1.0,CWR,0.0829
12,1.0,CWR,0.0837
12,1.0,CWR,0.0978
12,1.0,CWR,0.082
12,1.0,CWR,0.083
12,1.0,CWR,0.0836
12,1.0,CWR,0.083
12,1.0,CWR,0.1283
12,1.0,CWR,0.1071
12,1.0,CWR,0.0907
12,1.0,CWR,0.0876
12,1.0,CWR,0.087
12,1.0,CWR,0.0868
12,1.0,CWR,0.0874
12,1.0,CWR,0.0877
12,1.0,CWR,0.0854
12,1.0,CWR,0.0872
12,1.0,CWR,0.0864
12,1.0,CWR,0.0873
12,1.0,CWR,0.0935
12,1.0,CWR,0.0879
12,1.0,CWR,0.0877
12,1.0,CWR,0.0876
12,1.0,CWR,0.0869
12,1.0,CWR,0.0945
12,1.0,CWR,0.0874
12,1.0,CWR,0.088
12,1.0,CWR,0.0884
12,1.0,CWR,0.0895
12,1.0,CWR,0.0892
12,1.0,CWR,0.0893
12,1.0,CWR,0.0911
12,1.0,CWR,0.0884
12,1.0,CWR,0.0901
12,1.0,CWR,0.0873
12,1.0,CWR,0.0863
12,1.0,CWR,0.0931
12,1.0,CWR,0.0879
12,1.0,CWR,0.0874
12,1.0,CWR,0.0917
12,1.0,CWR,0.0882
12,1.0,CWR,0.0882
12,1.0,CWR,0.0872
12,1.0,CWR,0.0875
12,1.0,CWR,0.0883
12,1.0,CWR,0.088
12,1.0,CWR,0.0879
12,1.0,CWR,0.0885
12,1.0,CWR,0.0896
12,1.0,CWR,0.0886
12,1.0,CWR,0.0881
12,1.0,CWR,0.0879
12,1.0,CWR,0.0923
12,1.0,CWR,0.0877
12,1.0,CWR,0.0873
12,1.0,CWR,0.087
12,1.0,CWR,0.0902
12,1.0,CWR,0.0885
12,1.0,CWR,0.0885
12,1.0,CWR,0.0921
12,1.0,CWR,0.088
12,1.0,CWR,0.0878
12,1.0,CWR,0.0876
12,1.0,CWR,0.0875
12,1.0,CWR,0.0869
12,1.0,CWR,0.0881
12,1.0,CWR,0.0877
12,1.0,CWR,0.0878
12,1.0,CWR,0.0876
12,1.0,CWR,0.0882
12,1.0,CWR,0.0877
12,1.0,CWR,0.0885
12,1.0,CWR,0.0881
12,1.0,CWR,0.0893
12,1.0,CWR,0.0884
12,1.0,CWR,0.0882
12,1.0,CWR,0.0915
12,1.0,CWR,0.0884
12,1.0,CWR,0.0881
12,1.0,CWR,0.0883
12,1.0,CWR,0.089
12,1.0,CWR,0.0875
12,1.0,CWR,0.0878
12,1.0,CWR,0.0877
12,1.0,CWR,0.088
12,1.0,CWR,0.0879
12,1.0,CWR,0.0881
12,1.0,CWR,0.0885
12,1.0,CWR,0.0878
12,1.0,CWR,0.0881
12,1.0,CWR,0.0891
12,1.0,CWR,0.0885
12,1.0,CWR,0.0882
12,1.0,CWR,0.0879
12,1.0,CWR,0.088
12,1.0,CWR,0.0882
12,1.0,CWR,0.0909
12,1.0,CWR,0.0885
12,1.0,CWR,0.0877
12,1.0,CWR,0.0875
12,1.0,CWR,0.0885
12,1.0,CWR,0.0883
12,1.0,CWR,0.088
12,1.0,CWR,0.0879
12,1.0,CWR,0.0872
12,1.0,CWR,0.0873
12,1.0,CWR,0.0898
12,1.0,CWR,0.089
12,1.0,CWR,0.0885
12,1.0,CWR,0.0877
12,1.0,CWR,0.0872
12,1.0,CWR,0.0875
12,1.0,CWR,0.0883
12,1.0,CWR,0.0892
12,1.0,CWR,0.0883
12,1.0,CWR,0.0881
12,1.0,CWR,0.0913
12,1.0,CWR,0.0879
12,1.0,CWR,0.0882
12,1.0,CWR,0.0897
12,1.0,CWR,0.0889
12,1.0,CWR,0.0888
12,1.0,CWR,0.0882
12,1.0,CWR,0.0889
12,1.0,CWR,0.0895
12,1.0,CWR,0.0888
12,1.0,CWR,0.0882
12,1.0,CWR,0.0885
12,1.0,CWR,0.0994
12,1.0,CWR,0.0891
12,1.0,CWR,0.089
12,1.0,CWR,0.0889
12,1.0,CWR,0.0881
12,1.0,CWR,0.089
12,1.0,CWR,0.0891
12,1.0,CWR,0.0893
12,1.0,CWR,0.0926
12,1.0,CWR,0.0896
12,1.0,CWR,0.0886
12,1.0,CWR,0.0889
12,1.0,CWR,0.0891
12,1.0,CWR,0.0893
12,1.0,CWR,0.0901
12,1.0,CWR,0.0895
12,1.0,CWR,0.0889
12,1.0,CWR,0.0892
12,1.0,CWR,0.0884
12,1.0,CWR,0.0887
12,1.0,CWR,0.088
12,1.0,CWR,0.0898
12,1.0,CWR,0.09
12,1.0,CWR,0.0897
12,1.0,CWR,0.088
12,1.0,CWR,0.0902
12,1.0,CWR,0.0894
12,1.0,CWR,0.0892
12,1.0,CWR,0.092
12,1.0,CWR,0.0902
12,1.0,CWR,0.0904
12,1.0,CWR,0.0892
12,1.0,CWR,0.0889
12,1.0,CWR,0.1145
12,1.0,CWR,0.0921
12,1.0,CWR,0.0892
12,1.0,CWR,0.0893
12,1.0,CWR,0.0892
12,1.0,CWR,0.0884
12,1.0,CWR,0.0878
12,1.0,CWR,0.0888
12,1.0,CWR,0.0888
12,1.0,CWR,0.0886
12,1.0,CWR,0.0887
12,1.0,CWR,0.0886
12,1.0,CWR,0.0887
12,1.0,CWR,0.0886
12,1.0,CWR,0.0892
24,0.0,FULL,0.0211
24,0.0,FULL,0.0212
24,0.0,FULL,0.021
24,0.0,FULL,0.0212
24,0.0,FULL,0.021
24,0.0,FULL,0.0208
24,0.0,FULL,0.021
24,0.0,FULL,0.0212
24,0.0,FULL,0.0212
24,0.0,FULL,0.0211
24,0.0,FULL,0.021
24,0.0,FULL,0.021
24,0.0,FULL,0.0209
24,0.0,FULL,0.0207
24,0.0,FULL,0.0209
24,0.0,FULL,0.0208
24,0.0,FULL,0.0208
24,0.0,FULL,0.0211
24,0.0,FULL,0.0208
24,0.0,FULL,0.0211
24,0.0,FULL,0.0208
24,0.0,FULL,0.0209
24,0.0,FULL,0.0212
24,0.0,FULL,0.0211
24,0.0,FULL,0.0209
24,0.0,FULL,0.0208
24,0.0,FULL,0.0209
24,0.0,FULL,0.0211
24,0.0,FULL,0.0208
24,0.0,FULL,0.021
24,0.0,FULL,0.0209
24,0.0,FULL,0.021
24,0.0,FULL,0.0208
24,0.0,FULL,0.0211
24,0.0,FULL,0.0209
24,0.0,FULL,0.021
24,0.0,FULL,0.0209
24,0.0,FULL,0.0208
24,0.0,FULL,0.0209
24,0.0,FULL,0.021
24,0.0,FULL,0.0209
24,0.0,FULL,0.0212
24,0.0,FULL,0.0209
24,0.0,FULL,0.0211
24,0.0,FULL,0.0208
24,0.0,FULL,0.0208
24,0.0,FULL,0.0209
24,0.0,FULL,0.0211
24,0.0,FULL,0.0208
24,0.0,FULL,0.0208
24,0.0,FULL,0.0211
24,0.0,FULL,0.0209
24,0.0,FULL,0.0207
24,0.0,FULL,0.0209
24,0.0,FULL,0.0208
24,0.0,FULL,0.0212
24,0.0,FULL,0.0209
24,0.0,FULL,0.021
24,0.0,FULL,0.0207
24,0.0,FULL,0.021
24,0.0,FULL,0.0211
24,0.0,FULL,0.021
24,0.0,FULL,0.021
24,0.0,FULL,0.021
24,0.0,FULL,0.0209
24,0.0,FULL,0.0211
24,0.0,FULL,0.0207
24,0.0,FULL,0.0212
24,0.0,FULL,0.021
24,0.0,FULL,0.0211
24,0.0,FULL,0.0206
24,0.0,FULL,0.0211
24,0.0,FULL,0.021
24,0.0,FULL,0.0211
24,0.0,FULL,0.0209
24,0.0,FULL,0.0212
24,0.0,FULL,0.0207
24,0.0,FULL,0.021
24,0.0,FULL,0.0209
24,0.0,FULL,0.0212
24,0.0,FULL,0.0209
24,0.0,FULL,0.0209
24,0.0,FULL,0.0207
24,0.0,FULL,0.0208
24,0.0,FULL,0.021
24,0.0,FULL,0.0209
24,0.0,FULL,0.0207
24,0.0,FULL,0.021
24,0.0,FULL,0.021
24,0.0,FULL,0.0212
24,0.0,FULL,0.0209
24,0.0,FULL,0.021
24,0.0,FULL,0.0208
24,0.0,FULL,0.0208
24,0.0,FULL,0.0208
24,0.0,FULL,0.021
24,0.0,FULL,0.0206
24,0.0,FULL,0.021
24,0.0,FULL,0.0226
24,0.0,FULL,0.021
24,0.0,FULL,0.0211
24,0.0,FULL,0.021
24,0.0,FULL,0.021
24,0.0,FULL,0.0211
24,0.0,FULL,0.0209
24,0.0,FULL,0.0214
24,0.0,FULL,0.0209
24,0.0,FULL,0.0212
24,0.0,FULL,0.021
24,0.0,FULL,0.021
24,0.0,FULL,0.0209
24,0.0,FULL,0.0213
24,0.0,FULL,0.0211
24,0.0,FULL,0.0212
24,0.0,FULL,0.0209
24,0.0,FULL,0.0212
24,0.0,FULL,0.0208
24,0.0,FULL,0.021
24,0.0,FULL,0.0213
24,0.0,FULL,0.0212
24,0.0,FULL,0.0207
24,0.0,FULL,0.0213
24,0.0,FULL,0.0209
24,0.0,FULL,0.021
24,0.0,FULL,0.0209
24,0.0,FULL,0.0211
24,0.0,FULL,0.0207
24,0.0,FULL,0.0211
24,0.0,FULL,0.0213
24,0.0,FULL,0.021
24,0.0,FULL,0.0213
24,0.0,FULL,0.0212
24,0.0,FULL,0.0209
24,0.0,FULL,0.0211
24,0.0,FULL,0.0209
24,0.0,FULL,0.021
24,0.0,FULL,0.021
24,0.0,FULL,0.0211
24,0.0,FULL,0.0207
24,0.0,FULL,0.021
24,0.0,FULL,0.0211
24,0.0,FULL,0.0212
24,0.0,FULL,0.0209
24,0.0,FULL,0.0212
24,0.0,FULL,0.0208
24,0.0,FULL,0.0211
24,0.0,FULL,0.0227
24,0.0,FULL,0.0214
24,0.0,FULL,0.0211
24,0.0,FULL,0.0207
24,0.0,FULL,0.021
24,0.0,FULL,0.0212
24,0.0,FULL,0.0211
24,0.0,FULL,0.021
24,0.0,FULL,0.021
24,0.0,FULL,0.0212
24,0.0,FULL,0.0209
24,0.0,FULL,0.0215
24,0.0,FULL,0.0209
24,0.0,FULL,0.0213
24,0.0,FULL,0.021
24,0.0,FULL,0.0212
24,0.0,FULL,0.021
24,0.0,FULL,0.0214
24,0.0,FULL,0.0208
24,0.0,FULL,0.0213
24,0.0,FULL,0.021
24,0.0,FULL,0.0212
24,0.0,FULL,0.021
24,0.0,FULL,0.0211
24,0.0,FULL,0.0207
24,0.0,FULL,0.0211
24,0.0,FULL,0.021
24,0.0,FULL,0.0212
24,0.0,FULL,0.021
24,0.0,FULL,0.0209
24,0.0,FULL,0.0213
24,0.0,FULL,0.0213
24,0.0,FULL,0.021
24,0.0,FULL,0.0211
24,0.0,FULL,0.0211
24,0.0,FULL,0.0214
24,0.0,FULL,0.0212
24,0.0,FULL,0.0212
24,0.0,FULL,0.0212
24,0.0,FULL,0.0212
24,0.0,FULL,0.0209
24,0.0,FULL,0.0212
24,0.0,FULL,0.0207
24,0.0,FULL,0.0211
24,0.0,FULL,0.0213
24,0.0,FULL,0.0213
24,0.0,FULL,0.0211
24,0.0,FULL,0.0246
24,0.0,FULL,0.0211
24,0.0,FULL,0.0209
24,0.0,FULL,0.0209
24,0.0,FULL,0.0213
24,0.0,FULL,0.0212
24,0.0,FULL,0.0212
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0216
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0215
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0216
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0216
24,0.0,AFFECTED,0.0214
24,0.0,AFFECTED,0.0216
24,0.0,AFFECTED,0.0214
24,0.0,AFFECTED,0.0217
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0214
24,0.0,AFFECTED,0.0215
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0215
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0214
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0216
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0214
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0215
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0216
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0215
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0214
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0214
24,0.0,AFFECTED,0.0215
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0215
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0214
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0214
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0214
24,0.0,AFFECTED,0.0209
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0215
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0213
