n_sources,fraction_changed,n_changed,seed,variant,fetches
24,0.5,12,40260918,AFFECTED,12
24,0.5,12,40260918,RESIDUAL,0
24,0.5,12,40260918,CWR,0
24,0.5,12,40260919,FULL,24
24,0.5,12,40260919,AFFECTED,12
24,0.5,12,40260919,RESIDUAL,0
24,0.5,12,40260919,CWR,0
24,0.5,12,40260920,FULL,24
24,0.5,12,40260920,AFFECTED,12
24,0.5,12,40260920,RESIDUAL,0
24,0.5,12,40260920,CWR,0
24,0.5,12,40260921,FULL,24
24,0.5,12,40260921,AFFECTED,12
24,0.5,12,40260921,RESIDUAL,0
24,0.5,12,40260921,CWR,0
24,0.5,12,40260922,FULL,24
24,0.5,12,40260922,AFFECTED,12
24,0.5,12,40260922,RESIDUAL,0
24,0.5,12,40260922,CWR,0
24,0.5,12,40260923,FULL,24
24,0.5,12,40260923,AFFECTED,12
24,0.5,12,40260923,RESIDUAL,0
24,0.5,12,40260923,CWR,0
24,0.5,12,40260924,FULL,24
24,0.5,12,40260924,AFFECTED,12
24,0.5,12,40260924,RESIDUAL,0
24,0.5,12,40260924,CWR,0
24,0.5,12,40260925,FULL,24
24,0.5,12,40260925,AFFECTED,12
24,0.5,12,40260925,RESIDUAL,0
24,0.5,12,40260925,CWR,0
24,0.5,12,40260926,FULL,24
24,0.5,12,40260926,AFFECTED,12
24,0.5,12,40260926,RESIDUAL,0
24,0.5,12,40260926,CWR,0
24,0.5,12,40260927,FULL,24
24,0.5,12,40260927,AFFECTED,12
24,0.5,12,40260927,RESIDUAL,0
24,0.5,12,40260927,CWR,0
24,0.5,12,40260928,FULL,24
24,0.5,12,40260928,AFFECTED,12
24,0.5,12,40260928,RESIDUAL,0
24,0.5,12,40260928,CWR,0
24,0.5,12,40260929,FULL,24
24,0.5,12,40260929,AFFECTED,12
24,0.5,12,40260929,RESIDUAL,0
24,0.5,12,40260929,CWR,0
24,0.5,12,40260930,FULL,24
24,0.5,12,40260930,AFFECTED,12
24,0.5,12,40260930,RESIDUAL,0
24,0.5,12,40260930,CWR,0
24,0.5,12,40260931,FULL,24
24,0.5,12,40260931,AFFECTED,12
24,0.5,12,40260931,RESIDUAL,0
24,0.5,12,40260931,CWR,0
24,0.5,12,40260932,FULL,24
24,0.5,12,40260932,AFFECTED,12
24,0.5,12,40260932,RESIDUAL,0
24,0.5,12,40260932,CWR,0
24,0.5,12,40260933,FULL,24
24,0.5,12,40260933,AFFECTED,12
24,0.5,12,40260933,RESIDUAL,0
24,0.5,12,40260933,CWR,0
24,0.5,12,40260934,FULL,24
24,0.5,12,40260934,AFFECTED,12
24,0.5,12,40260934,RESIDUAL,0
24,0.5,12,40260934,CWR,0
24,0.5,12,40260935,FULL,24
24,0.5,12,40260935,AFFECTED,12
24,0.5,12,40260935,RESIDUAL,0
24,0.5,12,40260935,CWR,0
24,0.6667,16,40260916,FULL,24
24,0.6667,16,40260916,AFFECTED,16
24,0.6667,16,40260916,RESIDUAL,0
24,0.6667,16,40260916,CWR,0
24,0.6667,16,40260917,FULL,24
24,0.6667,16,40260917,AFFECTED,16
24,0.6667,16,40260917,RESIDUAL,0
24,0.6667,16,40260917,CWR,0
24,0.6667,16,40260918,FULL,24
24,0.6667,16,40260918,AFFECTED,16
24,0.6667,16,40260918,RESIDUAL,0
24,0.6667,16,40260918,CWR,0
24,0.6667,16,40260919,FULL,24
24,0.6667,16,40260919,AFFECTED,16
24,0.6667,16,40260919,RESIDUAL,0
24,0.6667,16,40260919,CWR,0
24,0.6667,16,40260920,FULL,24
24,0.6667,16,40260920,AFFECTED,16
24,0.6667,16,40260920,RESIDUAL,0
24,0.6667,16,40260920,CWR,0
24,0.6667,16,40260921,FULL,24
24,0.6667,16,40260921,AFFECTED,16
24,0.6667,16,40260921,RESIDUAL,0
24,0.6667,16,40260921,CWR,0
24,0.6667,16,40260922,FULL,24
24,0.6667,16,40260922,AFFECTED,16
24,0.6667,16,40260922,RESIDUAL,0
24,0.6667,16,40260922,CWR,0
24,0.6667,16,40260923,FULL,24
24,0.6667,16,40260923,AFFECTED,16
24,0.6667,16,40260923,RESIDUAL,0
24,0.6667,16,40260923,CWR,0
24,0.6667,16,40260924,FULL,24
24,0.6667,16,40260924,AFFECTED,16
24,0.6667,16,40260924,RESIDUAL,0
24,0.6667,16,40260924,CWR,0
24,0.6667,16,40260925,FULL,24
24,0.6667,16,40260925,AFFECTED,16
24,0.6667,16,40260925,RESIDUAL,0
24,0.6667,16,40260925,CWR,0
24,0.6667,16,40260926,FULL,24
24,0.6667,16,40260926,AFFECTED,16
24,0.6667,16,40260926,RESIDUAL,0
24,0.6667,16,40260926,CWR,0
24,0.6667,16,40260927,FULL,24
24,0.6667,16,40260927,AFFECTED,16
24,0.6667,16,40260927,RESIDUAL,0
24,0.6667,16,40260927,CWR,0
24,0.6667,16,40260928,FULL,24
24,0.6667,16,40260928,AFFECTED,16
24,0.6667,16,40260928,RESIDUAL,0
24,0.6667,16,40260928,CWR,0
24,0.6667,16,40260929,FULL,24
24,0.6667,16,40260929,AFFECTED,16
24,0.6667,16,40260929,RESIDUAL,0
24,0.6667,16,40260929,CWR,0
24,0.6667,16,40260930,FULL,24
24,0.6667,16,40260930,AFFECTED,16
24,0.6667,16,40260930,RESIDUAL,0
24,0.6667,16,40260930,CWR,0
24,0.6667,16,40260931,FULL,24
24,0.6667,16,40260931,AFFECTED,16
24,0.6667,16,40260931,RESIDUAL,0
24,0.6667,16,40260931,CWR,0
24,0.6667,16,40260932,FULL,24
24,0.6667,16,40260932,AFFECTED,16
24,0.6667,16,40260932,RESIDUAL,0
24,0.6667,16,40260932,CWR,0
24,0.6667,16,40260933,FULL,24
24,0.6667,16,40260933,AFFECTED,16
24,0.6667,16,40260933,RESIDUAL,0
24,0.6667,16,40260933,CWR,0
24,0.6667,16,40260934,FULL,24
24,0.6667,16,40260934,AFFECTED,16
24,0.6667,16,40260934,RESIDUAL,0
24,0.6667,16,40260934,CWR,0
24,0.6667,16,40260935,FULL,24
24,0.6667,16,40260935,AFFECTED,16
24,0.6667,16,40260935,RESIDUAL,0
24,0.6667,16,40260935,CWR,0
24,0.8333,20,40260916,FULL,24
24,0.8333,20,40260916,AFFECTED,20
24,0.8333,20,40260916,RESIDUAL,0
24,0.8333,20,40260916,CWR,0
24,0.8333,20,40260917,FULL,24
24,0.8333,20,40260917,AFFECTED,20
24,0.8333,20,40260917,RESIDUAL,0
24,0.8333,20,40260917,CWR,0
24,0.8333,20,40260918,FULL,24
24,0.8333,20,40260918,AFFECTED,20
24,0.8333,20,40260918,RESIDUAL,0
24,0.8333,20,40260918,CWR,0
24,0.8333,20,40260919,FULL,24
24,0.8333,20,40260919,AFFECTED,20
24,0.8333,20,40260919,RESIDUAL,0
24,0.8333,20,40260919,CWR,0
24,0.8333,20,40260920,FULL,24
24,0.8333,20,40260920,AFFECTED,20
24,0.8333,20,40260920,RESIDUAL,0
24,0.8333,20,40260920,CWR,0
24,0.8333,20,40260921,FULL,24
24,0.8333,20,40260921,AFFECTED,20
24,0.8333,20,40260921,RESIDUAL,0
24,0.8333,20,40260921,CWR,0
24,0.8333,20,40260922,FULL,24
24,0.8333,20,40260922,AFFECTED,20
24,0.8333,20,40260922,RESIDUAL,0
24,0.8333,20,40260922,CWR,0
24,0.8333,20,40260923,FULL,24
24,0.8333,20,40260923,AFFECTED,20
24,0.8333,20,40260923,RESIDUAL,0
24,0.8333,20,40260923,CWR,0
24,0.8333,20,40260924,FULL,24
24,0.8333,20,40260924,AFFECTED,20
24,0.8333,20,40260924,RESIDUAL,0
24,0.8333,20,40260924,CWR,0
24,0.8333,20,40260925,FULL,24
24,0.8333,20,40260925,AFFECTED,20
24,0.8333,20,40260925,RESIDUAL,0
24,0.8333,20,40260925,CWR,0
24,0.8333,20,40260926,FULL,24
24,0.8333,20,40260926,AFFECTED,20
24,0.8333,20,40260926,RESIDUAL,0
24,0.8333,20,40260926,CWR,0
24,0.8333,20,40260927,FULL,24
24,0.8333,20,40260927,AFFECTED,20
24,0.8333,20,40260927,RESIDUAL,0
24,0.8333,20,40260927,CWR,0
24,0.8333,20,40260928,FULL,24
24,0.8333,20,40260928,AFFECTED,20
24,0.8333,20,40260928,RESIDUAL,0
24,0.8333,20,40260928,CWR,0
24,0.8333,20,40260929,FULL,24
24,0.8333,20,40260929,AFFECTED,20
24,0.8333,20,40260929,RESIDUAL,0
24,0.8333,20,40260929,CWR,0
24,0.8333,20,40260930,FULL,24
24,0.8333,20,40260930,AFFECTED,20
24,0.8333,20,40260930,RESIDUAL,0
24,0.8333,20,40260930,CWR,0
24,0.8333,20,40260931,FULL,24
24,0.8333,20,40260931,AFFECTED,20
24,0.8333,20,40260931,RESIDUAL,0
24,0.8333,20,40260931,CWR,0
24,0.8333,20,40260932,FULL,24
24,0.8333,20,40260932,AFFECTED,20
24,0.8333,20,40260932,RESIDUAL,0
24,0.8333,20,40260932,CWR,0
24,0.8333,20,40260933,FULL,24
24,0.8333,20,40260933,AFFECTED,20
24,0.8333,20,40260933,RESIDUAL,0
24,0.8333,20,40260933,CWR,0
24,0.8333,20,40260934,FULL,24
24,0.8333,20,40260934,AFFECTED,20
24,0.8333,20,40260934,RESIDUAL,0
24,0.8333,20,40260934,CWR,0
24,0.8333,20,40260935,FULL,24
24,0.8333,20,40260935,AFFECTED,20
24,0.8333,20,40260935,RESIDUAL,0
24,0.8333,20,40260935,CWR,0
24,1.0,24,40260916,FULL,24
24,1.0,24,40260916,AFFECTED,24
24,1.0,24,40260916,RESIDUAL,2
24,1.0,24,40260916,CWR,2
24,1.0,24,40260917,FULL,24
24,1.0,24,40260917,AFFECTED,24
24,1.0,24,40260917,RESIDUAL,2
24,1.0,24,40260917,CWR,2
24,1.0,24,40260918,FULL,24
24,1.0,24,40260918,AFFECTED,24
24,1.0,24,40260918,RESIDUAL,2
24,1.0,24,40260918,CWR,2
24,1.0,24,40260919,FULL,24
24,1.0,24,40260919,AFFECTED,24
24,1.0,24,40260919,RESIDUAL,2
24,1.0,24,40260919,CWR,2
24,1.0,24,40260920,FULL,24
24,1.0,24,40260920,AFFECTED,24
24,1.0,24,40260920,RESIDUAL,2
24,1.0,24,40260920,CWR,2
24,1.0,24,40260921,FULL,24
24,1.0,24,40260921,AFFECTED,24
24,1.0,24,40260921,RESIDUAL,2
24,1.0,24,40260921,CWR,2
24,1.0,24,40260922,FULL,24
24,1.0,24,40260922,AFFECTED,24
24,1.0,24,40260922,RESIDUAL,2
24,1.0,24,40260922,CWR,2
24,1.0,24,40260923,FULL,24
24,1.0,24,40260923,AFFECTED,24
24,1.0,24,40260923,RESIDUAL,2
24,1.0,24,40260923,CWR,2
24,1.0,24,40260924,FULL,24
24,1.0,24,40260924,AFFECTED,24
24,1.0,24,40260924,RESIDUAL,2
24,1.0,24,40260924,CWR,2
24,1.0,24,40260925,FULL,24
24,1.0,24,40260925,AFFECTED,24
24,1.0,24,40260925,RESIDUAL,2
24,1.0,24,40260925,CWR,2
24,1.0,24,40260926,FULL,24
24,1.0,24,40260926,AFFECTED,24
24,1.0,24,40260926,RESIDUAL,2
24,1.0,24,40260926,CWR,2
24,1.0,24,40260927,FULL,24
24,1.0,24,40260927,AFFECTED,24
24,1.0,24,40260927,RESIDUAL,2
24,1.0,24,40260927,CWR,2
24,1.0,24,40260928,FULL,24
24,1.0,24,40260928,AFFECTED,24
24,1.0,24,40260928,RESIDUAL,2
24,1.0,24,40260928,CWR,2
24,1.0,24,40260929,FULL,24
24,1.0,24,40260929,AFFECTED,24
24,1.0,24,40260929,RESIDUAL,2
24,1.0,24,40260929,CWR,2
24,1.0,24,40260930,FULL,24
24,1.0,24,40260930,AFFECTED,24
24,1.0,24,40260930,RESIDUAL,2
24,1.0,24,40260930,CWR,2
24,1.0,24,40260931,FULL,24
24,1.0,24,40260931,AFFECTED,24
24,1.0,24,40260931,RESIDUAL,2
24,1.0,24,40260931,CWR,2
24,1.0,24,40260932,FULL,24
24,1.0,24,40260932,AFFECTED,24
24,1.0,24,40260932,RESIDUAL,2
24,1.0,24,40260932,CWR,2
24,1.0,24,40260933,FULL,24
24,1.0,24,40260933,AFFECTED,24
24,1.0,24,40260933,RESIDUAL,2
24,1.0,24,40260933,CWR,2
24,1.0,24,40260934,FULL,24
24,1.0,24,40260934,AFFECTED,24
24,1.0,24,40260934,RESIDUAL,2
24,1.0,24,40260934,CWR,2
24,1.0,24,40260935,FULL,24
24,1.0,24,40260935,AFFECTED,24
24,1.0,24,40260935,RESIDUAL,2
24,1.0,24,40260935,CWR,2
